Date,AccountId,MaskedAccount,AccountLabel,TradeCashFlow,IncomeCashFlow,ExternalTransferCashFlow,InternalTransferCashFlow,SweepCashFlow,OtherCashFlow,NetCashActivityExcludingSweep,NetCashActivityIncludingSweep,BoughtAmount,SoldAmount,DividendAmount,InterestAmount,MarginInterestAmount,Fees,Commissions,ActivityRowCount,SourceHistoryRows
2026-04-09,900001003,x1003,Partnership / LLC / LLP - x1003,-1738.51,0.00,0.00,0.00,-2031.51,0.00,-1738.51,-3770.02,2235.42,496.92,0.00,0.00,0.00,0.00,0.01,10,10
2026-04-10,900001003,x1003,Partnership / LLC / LLP - x1003,530.19,0.00,0.00,0.00,1738.51,0.00,530.19,2268.70,532.05,1062.24,0.00,0.00,0.00,0.00,0.02,6,6
2026-04-13,900001003,x1003,Partnership / LLC / LLP - x1003,-804.34,0.00,0.00,0.00,-530.19,0.00,-804.34,-1334.54,1109.29,304.95,0.00,0.00,0.00,0.00,0.01,7,7
2026-04-14,900001003,x1003,Partnership / LLC / LLP - x1003,685.84,0.00,0.00,0.00,804.34,0.00,685.84,1490.18,342.18,1028.02,0.00,0.00,0.00,0.00,0.03,11,11
2026-04-15,900001003,x1003,Partnership / LLC / LLP - x1003,383.89,0.07,0.00,0.00,-685.91,0.00,383.97,-301.95,0.00,383.89,0.07,0.00,0.00,0.00,0.01,3,3
2026-04-16,900001003,x1003,Partnership / LLC / LLP - x1003,-1258.86,0.00,0.00,0.00,-383.89,0.00,-1258.86,-1642.75,3780.54,2521.68,0.00,0.00,0.00,0.00,0.06,19,19
2026-04-17,900001003,x1003,Partnership / LLC / LLP - x1003,106.63,0.00,0.00,0.00,1258.86,0.00,106.63,1365.48,0.00,106.63,0.00,0.00,0.00,0.00,0.00,2,2
2026-04-20,900001003,x1003,Partnership / LLC / LLP - x1003,408.38,0.00,0.00,0.00,-106.63,0.00,408.38,301.75,0.00,408.38,0.00,0.00,0.00,0.00,0.01,5,5
2026-04-21,900001003,x1003,Partnership / LLC / LLP - x1003,0.00,0.00,0.00,0.00,-408.38,0.00,0.00,-408.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2026-04-23,900001003,x1003,Partnership / LLC / LLP - x1003,213.00,0.00,0.00,0.00,0.00,0.00,213.00,213.00,0.00,213.00,0.00,0.00,0.00,0.00,0.01,1,1
2026-04-24,900001003,x1003,Partnership / LLC / LLP - x1003,414.05,0.00,-678.91,0.00,-213.00,0.00,-264.86,-477.85,0.00,414.05,0.00,0.00,0.00,0.00,0.01,4,4
2026-04-27,900001003,x1003,Partnership / LLC / LLP - x1003,-35.50,0.00,-432.10,0.00,264.86,0.00,-467.60,-202.74,35.50,0.00,0.00,0.00,0.00,0.00,0.00,3,3
2026-04-28,900001003,x1003,Partnership / LLC / LLP - x1003,2.11,0.00,0.00,0.00,467.60,0.00,2.11,469.71,211.88,213.98,0.00,0.00,0.00,0.00,0.01,3,3
2026-04-29,900001003,x1003,Partnership / LLC / LLP - x1003,0.00,0.00,0.00,0.00,-2.11,0.00,0.00,-2.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2026-04-30,900001003,x1003,Partnership / LLC / LLP - x1003,0.00,1.15,-11.11,0.00,11.11,0.00,-9.96,1.15,0.00,0.00,1.15,0.00,0.00,0.00,0.00,5,5
2026-05-01,900001003,x1003,Partnership / LLC / LLP - x1003,0.00,0.00,0.00,0.00,-1.15,0.00,0.00,-1.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2026-05-04,900001003,x1003,Partnership / LLC / LLP - x1003,331.53,0.00,0.00,0.00,0.00,0.00,331.53,331.53,0.00,331.53,0.00,0.00,0.00,0.00,0.01,2,2
2026-05-05,900001003,x1003,Partnership / LLC / LLP - x1003,-271.82,0.00,-40.00,0.00,-291.54,0.00,-311.82,-603.36,271.82,0.00,0.00,0.00,0.00,0.00,0.00,3,3
2026-05-06,900001003,x1003,Partnership / LLC / LLP - x1003,355.06,0.00,0.00,0.00,271.82,0.00,355.06,626.88,0.00,355.06,0.00,0.00,0.00,0.00,0.01,4,4
2026-05-07,900001003,x1003,Partnership / LLC / LLP - x1003,0.00,0.00,0.00,0.00,-355.06,0.00,0.00,-355.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2026-05-08,900001003,x1003,Partnership / LLC / LLP - x1003,196.37,0.00,-300.00,0.00,0.00,0.00,-103.63,-103.63,77.28,273.65,0.00,0.00,0.00,0.00,0.01,3,3
2026-05-11,900001003,x1003,Partnership / LLC / LLP - x1003,-228.03,0.00,0.00,0.00,103.62,0.00,-228.03,-124.41,228.03,0.00,0.00,0.00,0.00,0.00,0.00,2,2
2026-05-12,900001003,x1003,Partnership / LLC / LLP - x1003,-33.34,0.00,0.00,0.00,228.03,0.00,-33.34,194.69,308.76,275.42,0.00,0.00,0.00,0.00,0.01,3,3
2026-05-13,900001003,x1003,Partnership / LLC / LLP - x1003,0.00,0.00,0.00,0.00,33.34,0.00,0.00,33.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2026-05-15,900001003,x1003,Partnership / LLC / LLP - x1003,0.00,1.50,0.00,0.00,-1.50,0.00,1.50,0.00,0.00,0.00,1.50,0.00,0.00,0.00,0.00,2,2
2026-05-19,900001003,x1003,Partnership / LLC / LLP - x1003,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2026-05-20,900001003,x1003,Partnership / LLC / LLP - x1003,-15.10,0.00,0.00,0.00,0.00,0.00,-15.10,-15.10,86.81,71.71,0.00,0.00,0.00,0.00,0.00,2,2
2026-05-21,900001003,x1003,Partnership / LLC / LLP - x1003,0.00,0.00,0.00,0.00,15.10,0.00,0.00,15.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2026-05-26,900001003,x1003,Partnership / LLC / LLP - x1003,726.69,0.00,0.00,0.00,0.00,0.00,726.69,726.69,0.00,726.69,0.00,0.00,0.00,0.00,0.02,5,5
2026-05-27,900001003,x1003,Partnership / LLC / LLP - x1003,56.61,0.00,0.00,0.00,-726.69,0.00,56.61,-670.08,205.66,262.27,0.00,0.00,0.00,0.00,0.01,3,3
2026-05-28,900001003,x1003,Partnership / LLC / LLP - x1003,-108.88,0.00,-678.91,0.00,-56.61,0.00,-787.79,-844.40,108.88,0.00,0.00,0.00,0.00,0.00,0.00,3,3
2026-05-29,900001003,x1003,Partnership / LLC / LLP - x1003,19.09,0.00,0.00,0.00,787.79,0.00,19.09,806.88,440.90,459.99,0.00,0.00,0.00,0.00,0.01,7,7
2026-06-01,900001003,x1003,Partnership / LLC / LLP - x1003,0.00,0.00,0.00,0.00,-19.09,0.00,0.00,-19.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2026-06-05,900001003,x1003,Partnership / LLC / LLP - x1003,-7.25,0.00,0.00,0.00,0.00,0.00,-7.25,-7.25,1581.20,1573.95,0.00,0.00,0.00,0.00,0.03,6,6
2026-06-08,900001003,x1003,Partnership / LLC / LLP - x1003,0.00,0.00,0.00,0.00,7.25,0.00,0.00,7.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2026-06-09,900001003,x1003,Partnership / LLC / LLP - x1003,545.17,0.00,0.00,0.00,0.00,0.00,545.17,545.17,0.00,545.17,0.00,0.00,0.00,0.00,0.01,1,1
2026-06-10,900001003,x1003,Partnership / LLC / LLP - x1003,2394.95,0.00,0.00,0.00,-545.17,0.00,2394.95,1849.78,0.00,2394.95,0.00,0.00,0.00,0.00,0.05,8,8
2026-06-11,900001003,x1003,Partnership / LLC / LLP - x1003,1147.68,0.00,0.00,0.00,-2394.95,0.00,1147.68,-1247.27,0.00,1147.68,0.00,0.00,0.00,0.00,0.03,8,8
2026-06-12,900001003,x1003,Partnership / LLC / LLP - x1003,-3474.67,0.00,0.00,0.00,-1147.68,0.00,-3474.67,-4622.35,3474.67,0.00,0.00,0.00,0.00,0.00,0.00,5,5
2026-06-15,900001003,x1003,Partnership / LLC / LLP - x1003,-353.25,0.00,0.00,0.00,3474.67,0.00,-353.25,3121.42,353.25,0.00,0.00,0.00,0.00,0.00,0.00,2,2
2026-06-16,900001003,x1003,Partnership / LLC / LLP - x1003,0.00,0.00,0.00,0.00,353.25,0.00,0.00,353.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2026-06-18,900001003,x1003,Partnership / LLC / LLP - x1003,-206.57,0.00,0.00,0.00,0.00,0.00,-206.57,-206.57,206.57,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2026-06-22,900001003,x1003,Partnership / LLC / LLP - x1003,0.00,0.00,234.57,0.00,206.57,0.00,234.57,441.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,2
2026-06-23,900001003,x1003,Partnership / LLC / LLP - x1003,-216.25,0.00,0.00,0.00,-234.57,0.00,-216.25,-450.82,216.25,0.00,0.00,0.00,0.00,0.00,0.00,2,2
2026-06-24,900001003,x1003,Partnership / LLC / LLP - x1003,0.00,0.00,0.00,0.00,216.25,0.00,0.00,216.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2026-06-26,900001003,x1003,Partnership / LLC / LLP - x1003,0.00,5.76,0.00,0.00,-5.76,0.00,5.76,0.00,0.00,0.00,5.76,0.00,0.00,0.00,0.00,2,2
2026-06-30,900001003,x1003,Partnership / LLC / LLP - x1003,-48.15,0.79,0.00,0.00,-0.01,0.00,-47.36,-47.37,612.70,564.55,0.79,0.01,0.00,0.00,0.01,9,9
2021-01-26,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2021-02-26,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2021-03-11,900001004,x1004,Individual 401(k) - x1004,0.00,5.21,0.00,0.00,0.00,0.00,5.21,5.21,0.00,0.00,5.21,0.00,0.00,0.00,0.00,1,1
2021-03-26,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2021-03-30,900001004,x1004,Individual 401(k) - x1004,0.00,9.60,0.00,0.00,0.00,0.00,9.60,9.60,0.00,0.00,9.60,0.00,0.00,0.00,0.00,1,1
2021-04-26,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2021-05-14,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,0.00,-0.29,-0.29,-0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2021-05-26,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2021-06-10,900001004,x1004,Individual 401(k) - x1004,0.00,5.21,0.00,0.00,0.00,0.00,5.21,5.21,0.00,0.00,5.21,0.00,0.00,0.00,0.00,1,1
2021-06-28,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2021-06-29,900001004,x1004,Individual 401(k) - x1004,0.00,9.41,0.00,0.00,0.00,0.00,9.41,9.41,0.00,0.00,9.41,0.00,0.00,0.00,0.00,1,1
2021-07-26,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2021-08-26,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2021-09-09,900001004,x1004,Individual 401(k) - x1004,0.00,5.21,0.00,0.00,0.00,0.00,5.21,5.21,0.00,0.00,5.21,0.00,0.00,0.00,0.00,1,1
2021-09-27,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2021-09-29,900001004,x1004,Individual 401(k) - x1004,0.00,7.98,0.00,0.00,0.00,0.00,7.98,7.98,0.00,0.00,7.98,0.00,0.00,0.00,0.00,1,1
2021-10-26,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2021-11-26,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2021-12-09,900001004,x1004,Individual 401(k) - x1004,0.00,5.77,0.00,0.00,0.00,0.00,5.77,5.77,0.00,0.00,5.77,0.00,0.00,0.00,0.00,1,1
2021-12-27,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2021-12-30,900001004,x1004,Individual 401(k) - x1004,0.00,11.82,0.00,0.00,0.00,0.00,11.82,11.82,0.00,0.00,11.82,0.00,0.00,0.00,0.00,1,1
2022-01-18,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2022-01-26,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2022-02-28,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2022-03-10,900001004,x1004,Individual 401(k) - x1004,0.00,5.77,0.00,0.00,0.00,0.00,5.77,5.77,0.00,0.00,5.77,0.00,0.00,0.00,0.00,1,1
2022-03-28,900001004,x1004,Individual 401(k) - x1004,0.00,7.58,0.00,0.00,0.00,0.00,7.58,7.58,0.00,0.00,7.58,0.00,0.00,0.00,0.00,2,2
2022-04-26,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2022-05-26,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2022-06-06,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2022-06-09,900001004,x1004,Individual 401(k) - x1004,0.00,5.77,0.00,0.00,0.00,0.00,5.77,5.77,0.00,0.00,5.77,0.00,0.00,0.00,0.00,1,1
2022-06-27,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2022-06-28,900001004,x1004,Individual 401(k) - x1004,0.00,8.08,0.00,0.00,0.00,0.00,8.08,8.08,0.00,0.00,8.08,0.00,0.00,0.00,0.00,1,1
2022-06-30,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,0.00,-0.29,-0.29,-0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2022-07-26,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2022-08-26,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2022-09-08,900001004,x1004,Individual 401(k) - x1004,0.00,5.77,0.00,0.00,0.00,0.00,5.77,5.77,0.00,0.00,5.77,0.00,0.00,0.00,0.00,1,1
2022-09-26,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2022-09-28,900001004,x1004,Individual 401(k) - x1004,0.00,10.83,0.00,0.00,0.00,0.00,10.83,10.83,0.00,0.00,10.83,0.00,0.00,0.00,0.00,1,1
2022-10-26,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2022-11-28,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2022-12-08,900001004,x1004,Individual 401(k) - x1004,0.00,6.32,0.00,0.00,0.00,0.00,6.32,6.32,0.00,0.00,6.32,0.00,0.00,0.00,0.00,1,1
2022-12-27,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2022-12-28,900001004,x1004,Individual 401(k) - x1004,0.00,11.30,0.00,0.00,0.00,0.00,11.30,11.30,0.00,0.00,11.30,0.00,0.00,0.00,0.00,1,1
2023-01-18,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2023-01-26,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2023-02-27,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2023-03-09,900001004,x1004,Individual 401(k) - x1004,0.00,6.32,0.00,0.00,0.00,0.00,6.32,6.32,0.00,0.00,6.32,0.00,0.00,0.00,0.00,1,1
2023-03-13,900001004,x1004,Individual 401(k) - x1004,-198.00,0.00,0.00,0.00,0.00,0.00,-198.00,-198.00,198.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2023-03-27,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2023-03-28,900001004,x1004,Individual 401(k) - x1004,0.00,10.82,0.00,0.00,0.00,0.00,10.82,10.82,0.00,0.00,10.82,0.00,0.00,0.00,0.00,1,1
2023-06-07,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,0.00,-0.29,-0.29,-0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2023-06-08,900001004,x1004,Individual 401(k) - x1004,0.00,6.87,0.00,0.00,0.00,0.00,6.87,6.87,0.00,0.00,6.87,0.00,0.00,0.00,0.00,1,1
2023-06-28,900001004,x1004,Individual 401(k) - x1004,0.00,10.39,0.00,0.00,0.00,0.00,10.39,10.39,0.00,0.00,10.39,0.00,0.00,0.00,0.00,1,1
2023-09-05,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,-44.54,0.00,0.00,-44.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2023-09-14,900001004,x1004,Individual 401(k) - x1004,0.00,6.87,0.00,0.00,0.00,0.00,6.87,6.87,0.00,0.00,6.87,0.00,0.00,0.00,0.00,1,1
2023-09-18,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,-6.87,0.00,0.00,-6.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2023-09-26,900001004,x1004,Individual 401(k) - x1004,0.00,9.47,0.00,0.00,-9.47,0.00,9.47,0.00,0.00,0.00,9.47,0.00,0.00,0.00,0.00,2,2
2023-10-31,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,2
2023-12-14,900001004,x1004,Individual 401(k) - x1004,0.00,7.58,0.00,0.00,-7.58,0.00,7.58,0.00,0.00,0.00,7.58,0.00,0.00,0.00,0.00,2,2
2023-12-27,900001004,x1004,Individual 401(k) - x1004,0.00,14.73,0.00,0.00,-14.73,0.00,14.73,0.00,0.00,0.00,14.73,0.00,0.00,0.00,0.00,2,2
2023-12-29,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,2
2024-01-18,900001004,x1004,Individual 401(k) - x1004,0.00,14.40,0.00,0.00,-14.69,-0.29,14.11,-0.58,0.00,0.00,14.40,0.00,0.00,0.00,0.00,3,3
2024-01-19,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,0.58,0.00,0.00,0.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2024-01-31,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,2
2024-02-29,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,2
2024-03-14,900001004,x1004,Individual 401(k) - x1004,0.00,7.58,0.00,0.00,-7.58,0.00,7.58,0.00,0.00,0.00,7.58,0.00,0.00,0.00,0.00,2,2
2024-03-26,900001004,x1004,Individual 401(k) - x1004,0.00,11.78,0.00,0.00,-11.78,0.00,11.78,0.00,0.00,0.00,11.78,0.00,0.00,0.00,0.00,2,2
2024-03-28,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,2
2024-04-30,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,2
2024-05-02,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,0.00,-0.29,-0.29,-0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2024-05-03,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,0.29,0.00,0.00,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2024-05-31,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,2
2024-06-13,900001004,x1004,Individual 401(k) - x1004,0.00,7.58,0.00,0.00,-7.58,0.00,7.58,0.00,0.00,0.00,7.58,0.00,0.00,0.00,0.00,2,2
2024-06-28,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,2
2024-07-01,900001004,x1004,Individual 401(k) - x1004,0.00,11.49,0.00,0.00,-11.49,0.00,11.49,0.00,0.00,0.00,11.49,0.00,0.00,0.00,0.00,2,2
2024-07-12,900001004,x1004,Individual 401(k) - x1004,0.00,23.90,0.00,0.00,-24.19,-0.29,23.62,-0.58,0.00,0.00,23.90,0.00,0.00,0.00,0.00,3,3
2024-07-15,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,0.58,0.00,0.00,0.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2024-07-31,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,2
2024-08-19,900001004,x1004,Individual 401(k) - x1004,9413.70,0.00,0.00,0.00,0.00,0.00,9413.70,9413.70,0.00,9413.70,0.00,0.00,0.00,0.00,0.26,1,1
2024-08-20,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,-9413.70,0.00,0.00,-9413.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2024-08-30,900001004,x1004,Individual 401(k) - x1004,0.00,0.03,0.00,0.00,-0.03,0.00,0.03,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,2,2
2024-09-12,900001004,x1004,Individual 401(k) - x1004,0.00,7.58,0.00,0.00,-7.58,0.00,7.58,0.00,0.00,0.00,7.58,0.00,0.00,0.00,0.00,2,2
2024-09-23,900001004,x1004,Individual 401(k) - x1004,-1085.06,0.00,0.00,0.00,0.00,0.00,-1085.06,-1085.06,1085.06,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2024-09-24,900001004,x1004,Individual 401(k) - x1004,-1974.65,0.00,0.00,0.00,1085.06,0.00,-1974.65,-889.59,1974.65,0.00,0.00,0.00,0.00,0.00,0.00,2,2
2024-09-25,900001004,x1004,Individual 401(k) - x1004,-2952.01,0.00,0.00,0.00,1974.65,0.00,-2952.01,-977.36,2952.01,0.00,0.00,0.00,0.00,0.00,0.00,2,2
2024-09-26,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,2952.01,0.00,0.00,2952.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2024-09-30,900001004,x1004,Individual 401(k) - x1004,-1000.96,2.43,0.00,0.00,-0.07,0.00,-998.53,-998.60,1000.96,0.00,2.36,0.07,0.00,0.00,0.00,4,4
2024-10-01,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,998.60,0.00,0.00,998.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2024-10-07,900001004,x1004,Individual 401(k) - x1004,1695.41,0.00,0.00,0.00,0.00,0.00,1695.41,1695.41,0.00,1695.41,0.00,0.00,0.00,0.00,0.05,1,1
2024-10-08,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,-1695.41,0.00,0.00,-1695.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2024-10-14,900001004,x1004,Individual 401(k) - x1004,-1372.71,0.00,0.00,0.00,0.00,0.00,-1372.71,-1372.71,1707.31,334.60,0.00,0.00,0.00,0.00,0.01,2,2
2024-10-15,900001004,x1004,Individual 401(k) - x1004,-357.97,0.00,0.00,0.00,1372.71,0.00,-357.97,1014.74,357.97,0.00,0.00,0.00,0.00,0.00,0.00,3,3
2024-10-16,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,357.97,0.00,0.00,357.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2024-10-22,900001004,x1004,Individual 401(k) - x1004,3954.81,0.00,0.00,0.00,0.00,0.00,3954.81,3954.81,0.00,3954.81,0.00,0.00,0.00,0.00,0.11,1,1
2024-10-23,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,-3954.81,0.00,0.00,-3954.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2024-10-29,900001004,x1004,Individual 401(k) - x1004,-180.07,0.00,0.00,0.00,0.00,0.00,-180.07,-180.07,180.07,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2024-10-30,900001004,x1004,Individual 401(k) - x1004,-2010.48,0.00,0.00,0.00,180.07,0.00,-2010.48,-1830.40,2010.48,0.00,0.00,0.00,0.00,0.00,0.00,2,2
2024-10-31,900001004,x1004,Individual 401(k) - x1004,0.00,0.03,0.00,0.00,2010.45,0.00,0.03,2010.48,0.00,0.00,0.00,0.03,0.00,0.00,0.00,3,3
